class,depth
wd:Q1517792,0
wd:Q24768526,0
wd:Q1362956,0
wd:Q4435749,0
wd:Q23069355,0
wd:Q7498204,0
Nb736608fb373439b81a1f7e9e2421007,0
wd:Q4002083,0
wd:Q2135540,0
wd:Q6947508,0
wd:Q387893,0
wd:Q4390239,0
wd:Q190586,0
wd:Q10296912,0
wd:Q18343,0
wd:Q2346630,0
wd:Q1137655,0
wd:Q1137550,0
wd:Q1530195,0
wd:Q6448862,0
wd:Q13158,0
N46e0b9ba14ba49d58958bd6f80fe1d0b,0
wd:Q10265686,0
Nc6090803a3f04fc2b691c4e81295aa6e,0
wd:Q11086567,0
wd:Q5045777,0
wd:Q122195,0
wd:Q4789011,0
wd:Q1091147,0
wd:Q41377,0
wd:Q6589360,0
wd:Q2719705,0
Ne89f0febf0a14528bbbfaabff7f04fde,0
wd:Q5616927,0
wd:Q4815579,0
wd:Q3322345,0
wd:Q4793818,0
N1decde61525545caabe691909c915ece,0
wd:Q19605976,0
N1cd8e072e58d4d5f8812941e339423ca,0
wd:Q1257025,0
Naa95018a42544b65b359e66ad0507224,0
wd:Q29052406,0
wd:Q828581,0
wd:Q417211,0
wd:Q924990,0
wd:Q194070,0
wd:Q839666,0
wd:Q1725788,0
wd:Q16323932,0
wd:Q2143541,0
wd:Q3587541,0
wd:Q33780084,0
wd:Q1657500,0
wd:Q23882,0
wd:Q6174113,0
wd:Q16387,0
wd:Q14508208,0
wd:Q3575768,0
wd:Q1711275,0
wd:Q24463191,0
wd:Q3016988,0
wd:Q11889441,0
wd:Q2266789,0
wd:Q10372214,0
Nfb6417861a7647529cbd8217315ca4ab,0
wd:Q77604,0
wd:Q1937846,0
wd:Q26976182,0
wd:Q24727015,0
Nde206dad8e7f41819e7de944cc680dc7,0
wd:Q877671,0
wd:Q24772226,0
wd:Q12050451,0
wd:Q826059,0
wd:Q336751,0
N3edf2393aef2465b867c788be95f546f,0
wd:Q27237210,0
wd:Q5358364,0
wd:Q27043610,0
N27ef0f98126f4f0bbc8fe9f4041c8361,0
wd:Q1616362,0
wd:Q300294,0
wd:Q594150,0
wd:Q25814,0
wd:Q1374716,0
wd:Q159558,0
wd:Q3041123,0
Nbf7205b5a57e49c6b3e8de6c7de25483,0
wd:Q3611912,0
wd:Q3168400,0
wd:Q8650263,0
wd:Q6901524,0
wd:Q8034836,0
wd:Q183186,0
wd:Q1204466,0
wd:Q2313828,0
wd:Q268357,0
wd:Q24613911,0
wd:Q1970357,0
wd:Q1064958,0
wd:Q24788331,0
wd:Q795066,0
wd:Q5062926,0
wd:Q2357303,0
wd:Q5624766,0
wd:Q299345,0
wd:Q7860,0
wd:Q925155,0
wd:Q265424,0
wd:Q2537542,0
wd:Q756230,0
wd:Q7659073,0
wd:Q17156814,0
wd:Q2636,0
wd:Q1027114,0
wd:Q42710,0
N62fab5f4eff44ba29effcafa5ec1af38,0
wd:Q687031,0
wd:Q19000448,0
wd:Q7309586,0
wd:Q4634219,0
wd:Q27044,0
wd:Q899277,0
wd:Q23843948,0
wd:Q3354924,0
wd:Q15262461,0
wd:Q352409,0
wd:Q876500,0
wd:Q429399,0
N583a7c5dcd024410808ed616cd600af6,0
wd:Q1055905,0
wd:Q1867820,0
wd:Q16919156,0
wd:Q1034626,0
wd:Q29051969,0
wd:Q10871933,0
wd:Q180859,0
wd:Q1420799,0
wd:Q152395,0
wd:Q10406027,0
wd:Q1464168,0
wd:Q298909,0
wd:Q1829843,0
wd:Q5526795,0
wd:Q22980937,0
wd:Q7386983,0
wd:Q2615,0
wd:Q18443991,0
wd:Q2517676,0
wd:Q4240324,0
wd:Q19052,0
Nc2e60bee09f0406fa754454a02354ea4,0
wd:Q17375135,0
wd:Q28681095,0
wd:Q4518466,0
wd:Q1391634,0
wd:Q12325954,0
wd:Q460058,0
wd:Q5255736,0
wd:Q3564023,0
Na7ae2d6bf73a4f6a8d77170455bba7b2,0
N3899d0c0bc6240659f5b8f0470813703,0
Nc62e136cd4144a96b2b526fceb9e968b,0
wd:Q1603724,0
wd:Q946052,0
wd:Q4451216,0
wd:Q3143978,0
wd:Q355476,0
Nd6e49ba127c149a08032ff2d75e761bd,0
wd:Q1478338,0
N048cbd2baf3a4399a9dcf2dd7135c381,0
wd:Q639335,0
N7fed6c5ed31545348c440b3bb6b27d00,0
wd:Q1142055,0
wd:Q911551,0
wd:Q152,0
wd:Q1142340,0
wd:Q156332,0
wd:Q450307,0
wd:Q1581290,0
wd:Q3325889,0
N907c0b5e094a4f199ea1e55e839035ad,0
wd:Q294217,0
Ncdfa3a57777541bb9c3d1a3aa1d11526,0
wd:Q36732,0
wd:Q2723,0
N7feed2a892204b4a861cbed8f80de7a8,0
wd:Q23055605,0
wd:Q3774643,0
wd:Q913572,0
wd:Q206913,0
wd:Q2423459,0
N7a6bc9b9b25a444fb827d35538b1ac82,0
N246b7a34c3a34085bbb9f024b33db0d1,0
N8559a7910c83434cbd02d635f1b0ca09,0
wd:Q2822,0
wd:Q26987260,0
wd:Q11191576,0
wd:Q24719686,0
wd:Q5416693,0
wd:Q25398376,0
wd:Q1426380,0
wd:Q724907,0
wd:Q163943,0
wd:Q1072884,0
wd:Q25397638,0
wd:Q28668602,0
wd:Q24725627,0
wd:Q2566047,0
wd:Q3287189,0
Ndfa64420574540b1a41a8302aa3c8352,0
wd:Q221979,0
wd:Q280413,0
wd:Q2882,0
wd:Q673038,0
wd:Q3149078,0
wd:Q1544356,0
wd:Q30110274,0
wd:Q157969,0
wd:Q3458125,0
Nd207f4e3f69947f98ab6f6968ad900d9,0
wd:Q247700,0
N66082d52a7bd43d6a89161af00dd9b87,0
wd:Q168417,0
wd:Q4025906,0
wd:Q25377065,0
wd:Q2690735,0
wd:Q3771629,0
wd:Q1630941,0
Nfc1ae7c005634c9a92c8d0be99870e74,0
wd:Q3867138,0
wd:Q2957,0
wd:Q32193991,0
wd:Q2736870,0
wd:Q1623586,0
wd:Q3501108,0
wd:Q7374635,0
wd:Q19311492,0
wd:Q1528243,0
wd:Q1565828,0
wd:Q2299,0
wd:Q1236370,0
wd:Q24786350,0
wd:Q2608120,0
wd:Q2280423,0
wd:Q798838,0
wd:Q1136999,0
wd:Q846089,0
wd:Q27313304,0
wd:Q2587922,0
wd:Q1091880,0
wd:Q1431305,0
wd:Q3257921,0
wd:Q1081004,0
wd:Q5189198,0
wd:Q22117085,0
wd:Q160,0
wd:Q27048376,0
Na164fb77be4b4d1b9b057e815e4f5642,0
Nc70a533be7b343a595a09c2dbf6ba1f4,0
wd:Q16520446,0
N525327f1788e4df4ade1fb54bcb0bd11,0
wd:Q3808940,0
wd:Q3477425,0
wd:Q11920609,0
wd:Q17277069,0
wd:Q562125,0
wd:Q25972981,0
wd:Q2805600,0
wd:Q11953090,0
wd:Q13362122,0
Nbab5b8f158344a978273fa1370518167,0
wd:Q2251058,0
N7f8cd08cd88d4a51ae1a42e860be30f6,0
N2ee4c3aa82a14263a6563133d3c48538,0
wd:Q1551695,0
wd:Q10322066,0
wd:Q7635394,0
Nd646225e1d904ea5b98fa9bb1ad6da8b,0
wd:Q26726,0
wd:Q11726988,0
N194672bef09c4288915f89e519b455b2,0
wd:Q26985337,0
wd:Q81602,0
wd:Q1591766,0
wd:Q2829,0
wd:Q15974725,0
wd:Q3867028,0
Nf0ef67c294744071aae6726b0d454bfc,0
wd:Q1247086,0
wd:Q17505489,0
wd:Q19601179,0
wd:Q10498262,0
wd:Q413015,0
wd:Q1414780,0
wd:Q15258691,0
wd:Q29364197,0
wd:Q3280976,0
wd:Q3682165,0
wd:Q2301851,0
wd:Q15239753,0
wd:Q186167,0
wd:Q1757358,0
wd:Q2178629,0
wd:Q17326046,0
wd:Q2693051,0
wd:Q11433655,0
wd:Q3550815,0
wd:Q220830,0
wd:Q300867,0
wd:Q2932595,0
wd:Q182053,0
wd:Q2136638,0
wd:Q230724,0
wd:Q2928,0
wd:Q2491985,0
wd:Q4481701,0
wd:Q16056486,0
wd:Q1465703,0
wd:Q241696,0
wd:Q6822376,0
wd:Q2278,0
wd:Q2981680,0
wd:Q21855049,0
wd:Q1350326,0
wd:Q7234230,0
wd:Q3357200,0
wd:Q13553208,0
wd:Q1584192,0
wd:Q7700505,0
wd:Q8564039,0
Nf97ad117972b496a965d6fd6dd117dff,0
Nfde8721faad745548eb2f7916bc52345,0
wd:Q189951,0
wd:Q3841587,0
wd:Q37620527,0
wd:Q11146759,0
wd:Q7118771,0
wd:Q32163348,0
N8ce6320f137d48d78edbd9d124e40bcb,0
wd:Q878630,0
wd:Q3699460,0
N7212b04c20bb4efa9cc7e18be840c719,0
wd:Q815553,0
wd:Q215067,0
wd:Q1752305,0
wd:Q376522,0
wd:Q9388546,0
wd:Q1234279,0
wd:Q328381,0
wd:Q891475,0
wd:Q943247,0
wd:Q3651924,0
wd:Q3578525,0
wd:Q1139276,0
wd:Q764912,0
wd:Q28739264,0
wd:Q15427416,0
wd:Q12183146,0
wd:Q17000713,0
wd:Q2493839,0
wd:Q1050426,0
N0fd7c83517b8473e95d5742e2eba82d1,0
Nfb9b0d1d5f5748778a26e7175f87938c,0
Na17a7393369b486e8d4ce20a479ead89,0
wd:Q9294998,0
wd:Q2611907,0
wd:Q18878,0
wd:Q30584268,0
wd:Q20869676,0
wd:Q191296,0
wd:Q2456968,0
wd:Q1795936,0
wd:Q161393,0
N845f018a7902463fad5f1a427208e445,0
wd:Q1548262,0
wd:Q9289849,0
wd:Q1192553,0
wd:Q24779685,0
wd:Q5329,0
wd:Q126163,0
wd:Q3618366,0
wd:Q3738699,0
wd:Q2955216,0
wd:Q1330974,0
wd:Q889514,0
wd:Q2556209,0
Nbcbf1fa5b7a6402fbebc25886619c207,0
wd:Q24723456,0
wd:Q1057944,0
wd:Q23681152,0
wd:Q183576,0
wd:Q724788,0
wd:Q12880215,0
wd:Q15233417,0
wd:Q563500,0
N166c0a47f0e04fd08cf857fe7e483855,0
wd:Q329978,0
Ncea289d75a25495fb7b08f09dc0887b6,0
wd:Q3096286,0
wd:Q24785225,0
wd:Q21492290,0
wd:Q3437543,0
wd:Q880568,0
wd:Q21658247,0
wd:Q21212092,0
wd:Q20667040,0
wd:Q5392830,0
wd:Q2397992,0
N88f3587dd90348a8acdfaa056533ffb4,0
wd:Q1859784,0
wd:Q170124,0
wd:Q105522,0
wd:Q16538271,0
wd:Q2329041,0
wd:Q24775835,0
wd:Q34213200,0
wd:Q2534469,0
wd:Q991812,0
N9d5b8abb613e42e1834596241ff8853e,0
wd:Q2628059,0
wd:Q494361,0
wd:Q40821,0
wd:Q291,0
wd:Q4179361,0
wd:Q3741447,0
wd:Q541892,0
wd:Q2713833,0
wd:Q15177520,0
wd:Q2955100,0
wd:Q3872,0
wd:Q21694262,0
wd:Q2566803,0
wd:Q4692,0
wd:Q2810794,0
wd:Q908833,0
wd:Q729329,0
Nc4cf0737afc344cfa2fdf8e2cd51f409,0
wd:Q16001535,0
wd:Q6723711,0
wd:Q182468,0
wd:Q24776171,0
wd:Q3589610,0
wd:Q3066141,0
wd:Q69581,0
wd:Q24722007,0
wd:Q2076801,0
wd:Q6584669,0
Nf818e64e45544b8a82d664be6484c7b0,0
wd:Q189279,0
wd:Q997698,0
N5b0a5c89115248b29d438a00db58e0e2,0
wd:Q6142972,0
N1c13e7bbd8944534bc49104d22c5e464,0
wd:Q5284418,0
wd:Q906899,0
N982532e0ecc04444a71380478b48c9f5,0
wd:Q407666,0
wd:Q1783936,0
wd:Q581817,0
wd:Q4346433,0
wd:Q1754555,0
wd:Q2149670,0
wd:Q1133236,0
wd:Q274160,0
wd:Q5357710,0
wd:Q3390714,0
wd:Q19392820,0
wd:Q173582,0
wd:Q15666441,0
wd:Q24787704,0
wd:Q26321041,0
wd:Q3699271,0
wd:Q2626534,0
wd:Q2952,0
wd:Q17460,0
wd:Q211171,0
wd:Q829546,0
wd:Q814722,0
wd:Q339717,0
wd:Q305976,0
wd:Q21659,0
wd:Q5154944,0
wd:Q3117683,0
wd:Q5469877,0
wd:Q107414,0
wd:Q1037630,0
wd:Q2257,0
wd:Q7850935,0
wd:Q858049,0
wd:Q3625100,0
wd:Q1779838,0
wd:Q421174,0
wd:Q3112544,0
wd:Q612780,0
wd:Q7169,0
wd:Q2089090,0
wd:Q2993090,0
wd:Q202466,0
wd:Q4443016,0
wd:Q21450631,0
wd:Q28752781,0
Ne176bc8e4da34a988e92fce6e6716c8a,0
wd:Q18356299,0
N158877bb371145e9b49174795cb4ab17,0
wd:Q2697787,0
wd:Q12054583,0
wd:Q2087545,0
wd:Q9001739,0
wd:Q23722468,0
wd:Q905116,0
Ne7e2a3784c9f4b1cba596edc0b10e039,0
wd:Q3407263,0
wd:Q2290340,0
wd:Q7628397,0
wd:Q21074346,0
wd:Q1194588,0
wd:Q716245,0
wd:Q5956785,0
wd:Q7665663,0
Nb4a404c1185e499b855521b064ff05ae,0
wd:Q207714,0
wd:Q17489291,0
wd:Q6730528,0
wd:Q198721,0
wd:Q837999,0
wd:Q1193637,0
wd:Q2849,0
wd:Q3498041,0
wd:Q10499303,0
wd:Q10692566,0
wd:Q37152,0
Ne43cb97a361b4bf49191b90f162b5c27,0
wd:Q52406,0
wd:Q30338671,0
wd:Q411260,0
wd:Q191551,0
wd:Q15878992,0
wd:Q21401477,0
wd:Q318869,0
wd:Q2519,0
wd:Q4997551,0
wd:Q843926,0
N30a902bb784f4b678e8b07405a19297c,0
wd:Q7308175,0
wd:Q5278690,0
wd:Q1473433,0
wd:Q841628,0
wd:Q17292121,0
wd:Q15428931,0
wd:Q17283533,0
wd:Q614661,0
wd:Q18719256,0
wd:Q12299851,0
wd:Q548408,0
wd:Q11796469,0
wd:Q2222461,0
wd:Q7584501,0
wd:Q1824109,0
wd:Q178061,0
wd:Q3800507,0
wd:Q17184725,0
wd:Q27103,0
wd:Q2958,0
wd:Q24723237,0
wd:Q3077171,0
wd:Q16538226,0
wd:Q901628,0
wd:Q3331334,0
wd:Q3409222,0
wd:Q21170303,0
wd:Q1409295,0
wd:Q275473,0
wd:Q1311669,0
wd:Q6983410,0
wd:Q19423209,0
wd:Q1992891,0
wd:Q1549319,0
Ne8cfcce1dfdb467a97f72586474bfc49,0
wd:Q170924,0
wd:Q42339,0
wd:Q31687,0
wd:Q24774455,0
wd:Q272597,0
wd:Q12042772,0
N5c64bd51dbdd4a37ab75c3a7cc0e4fe4,0
N008dc0684e034259b0742c1d2a64c0a1,0
wd:Q20754443,0
wd:Q1149776,0
Nb85d72f5aea04b878982083df27034b0,0
wd:Q24739440,0
wd:Q87248,0
Nab0d92b5826b49da9f6c67e5e7cc98b0,0
wd:Q19799894,0
wd:Q24037904,0
wd:Q71681,0
wd:Q5916959,0
wd:Q572784,0
wd:Q24773139,0
wd:Q10501310,0
wd:Q176161,0
wd:Q1430816,0
wd:Q379173,0
wd:Q5727902,0
wd:Q251370,0
wd:Q665565,0
wd:Q102720,0
wd:Q300955,0
wd:Q185091,0
wd:Q2266,0
wd:Q1515757,0
wd:Q1308679,0
wd:Q4894842,0
wd:Q18121990,0
wd:Q7075538,0
wd:Q409319,0
wd:Q1574438,0
wd:Q7000382,0
wd:Q13876576,0
wd:Q214638,0
wd:Q2998450,0
wd:Q18360378,0
wd:Q24739695,0
N1eed516fb14f43e8a1d578911ec5f29d,0
wd:Q182590,0
N452597fb8d3b4a9f8a1c8fc80f556ef2,0
wd:Q2086008,0
wd:Q5378597,0
wd:Q621596,0
wd:Q6887219,0
wd:Q2249080,0
wd:Q24617852,0
wd:Q724714,0
wd:Q20020845,0
wd:Q452298,0
wd:Q8824871,0
wd:Q28657989,0
wd:Q174419,0
wd:Q184630,0
wd:Q12149174,0
wd:Q15077485,0
wd:Q16693034,0
wd:Q15548174,0
wd:Q115473,0
wd:Q1964223,0
N33d55a6c170b42fc9f744ec840fd56d2,0
wd:Q506524,0
wd:Q24722462,0
wd:Q2433645,0
wd:Q12759813,0
wd:Q1534529,0
N97b6c86cb78144d282cf2d64ffbf96e7,0
wd:Q4752916,0
wd:Q1415199,0
wd:Q3260010,0
wd:Q3504673,0
wd:Q556569,0
wd:Q79803,0
wd:Q30556121,0
wd:Q29584697,0
wd:Q2250054,0
wd:Q24775891,0
wd:Q2576226,0
wd:Q1307337,0
wd:Q591919,0
wd:Q17494817,0
wd:Q4283819,0
wd:Q6596143,0
wd:Q3424782,0
wd:Q3141900,0
wd:Q1182952,0
wd:Q751001,0
wd:Q592657,0
wd:Q265426,0
N0f1a4102eb934538adc2ee7436cf4de5,0
wd:Q40152,0
wd:Q35203813,0
wd:Q4312969,0
wd:Q11379,0
wd:Q1587588,0
wd:Q613875,0
wd:Q314128,0
N3fb9577f2e7241e1bf4ab113523da933,0
N66eeb78212e441a39f5b7c967bc6d5d1,0
wd:Q2888,0
wd:Q1916380,0
wd:Q19805,0
wd:Q2732957,0
wd:Q776904,0
wd:Q26961332,0
wd:Q182555,0
wd:Q3280043,0
wd:Q1051792,0
wd:Q1429491,0
wd:Q3288790,0
wd:Q418024,0
wd:Q24735548,0
wd:Q6941842,0
wd:Q856625,0
wd:Q1497400,0
wd:Q24700831,0
wd:Q741338,0
N00d015fb40be4ad3ab5d70a23a5b51a1,0
wd:Q11559533,0
wd:Q2537428,0
wd:Q1415372,0
wd:Q618678,0
wd:Q918316,0
wd:Q22303186,0
wd:Q3141816,0
wd:Q8012311,0
wd:Q226418,0
wd:Q2112436,0
wd:Q2954,0
wd:Q1808129,0
wd:Q18663593,0
wd:Q155223,0
Neccf932c46004f04aa1ccefa7035c1d9,0
wd:Q2821,0
wd:Q21405753,0
wd:Q7540587,0
wd:Q1820704,0
wd:Q12882943,0
wd:Q1212935,0
wd:Q658888,0
wd:Q15614479,0
wd:Q5532380,0
Nee691aed3557464ea626e81bb9e3d203,0
wd:Q24725725,0
wd:Q3024729,0
wd:Q1383946,0
wd:Q1625040,0
wd:Q5073797,0
wd:Q303132,0
wd:Q20668387,0
wd:Q4203429,0
wd:Q1515065,0
wd:Q3374321,0
wd:Q2295204,0
wd:Q15269212,0
wd:Q2258214,0
wd:Q6543810,0
wd:Q11652,0
wd:Q6634155,0
wd:Q634997,0
wd:Q26932627,0
wd:Q606304,0
wd:Q2670999,0
N71cbbc76a4144c3f9789fe6f8abe4fcc,0
wd:Q411014,0
Na064ec51aaad45c3b4622210683a3dc7,0
wd:Q1156822,0
wd:Q173245,0
wd:Q2955204,0
wd:Q106410,0
wd:Q1651704,0
Nd056374d33ca4016a58ae9f9bd0412ba,0
wd:Q1529430,0
wd:Q165258,0
wd:Q2289223,0
wd:Q18189,0
wd:Q407939,0
wd:Q464543,0
wd:Q5719001,0
wd:Q652928,0
wd:Q15843011,0
wd:Q6741340,0
N73f19f6e2304417cb782b82465755343,0
N1f67bf29766b47bfb4d5f0348e2f8306,0
wd:Q25427625,0
wd:Q271907,0
wd:Q2883021,0
wd:Q4533514,0
wd:Q1851815,0
N7422d2c98ac242879ea165d98d64d0a0,0
wd:Q25245,0
wd:Q3579047,0
wd:Q5215,0
wd:Q3527176,0
wd:Q11723142,0
wd:Q105985,0
wd:Q26208894,0
wd:Q20474006,0
wd:Q5919003,0
wd:Q9835719,0
wd:Q484076,0
wd:Q2356542,0
wd:Q858496,0
wd:Q715935,0
wd:Q919765,0
N8d3a56e7a49a41e09eed8499d77211f4,0
wd:Q3257189,0
N536cd71f6ccc45828b2760920592e1bf,0
wd:Q20968604,0
wd:Q25381406,0
wd:Q12131,0
wd:Q25661771,0
wd:Q19594641,0
wd:Q30339152,0
wd:Q863349,0
wd:Q2074777,0
N4303a4913f4a4504b71385df4248a170,0
N303123437986434ab8ff79bfd0cafb82,0
wd:Q2317783,0
N57c8a1673bb64eba8a0e850ba915df7f,0
wd:Q3064579,0
wd:Q1183720,0
wd:Q465570,0
wd:Q11796470,0
wd:Q914425,0
wd:Q910391,0
wd:Q21050962,0
wd:Q726686,0
N2e7b07c045004c4983cf27e1a1db1ae0,0
wd:Q506074,0
wd:Q29951622,0
wd:Q2034559,0
wd:Q751024,0
wd:Q36611,0
wd:Q2901966,0
wd:Q868743,0
wd:Q16620005,0
wd:Q1441983,0
wd:Q1777684,0
wd:Q265558,0
wd:Q3112604,0
wd:Q11714785,0
wd:Q1818127,0
wd:Q24776493,0
wd:Q35693898,0
wd:Q759978,0
wd:Q14679,0
wd:Q620505,0
N3996c441c174426190065cc551da6ee5,0
wd:Q707616,0
wd:Q29564800,0
wd:Q835891,0
wd:Q1928424,0
N58e6ae749862410c98ba986a3dcc1412,0
wd:Q5064546,0
N82de25e34cc84b9eb65994235aa83ea9,0
wd:Q1660171,0
wd:Q20106781,0
wd:Q3830768,0
wd:Q209295,0
Ndeb9c389b7d04ba48e17352a8f13f4ba,0
wd:Q350929,0
Nba66bd546eaa417086318f0bf2534de2,0
wd:Q23016743,0
wd:Q1911677,0
wd:Q5368307,0
wd:Q7501224,0
wd:Q14090321,0
wd:Q1795352,0
wd:Q45559,0
wd:Q767728,0
wd:Q8350766,0
wd:Q28418690,0
wd:Q5100180,0
wd:Q2267018,0
wd:Q11540927,0
wd:Q16676235,0
wd:Q1249556,0
wd:Q11643709,0
wd:Q2955089,0
wd:Q1112897,0
N0b4d262073b747a1b90d556562da88d4,0
wd:Q19204188,0
wd:Q4682549,0
wd:Q4916026,0
wd:Q1941895,0
wd:Q1751513,0
wd:Q2552040,0
wd:Q1378776,0
wd:Q38115,0
wd:Q11059426,0
wd:Q42865,0
wd:Q969804,0
wd:Q3652332,0
wd:Q1064500,0
Nb19427d450ea4c68987811e88987bb75,0
wd:Q215675,0
wd:Q2721980,0
wd:Q6061361,0
wd:Q131113,0
Ndeccfbee6c504de8b28829c6e4ab65fe,0
wd:Q3561179,0
wd:Q15610,0
wd:Q2296694,0
wd:Q8798677,0
wd:Q21117411,0
wd:Q4499912,0
wd:Q163700,0
wd:Q2104570,0
wd:Q467265,0
wd:Q59677,0
N5540d95b58f84dc3b1b491e50f430bd8,0
wd:Q3066928,0
wd:Q3276281,0
wd:Q849350,0
wd:Q178715,0
wd:Q4146702,0
wd:Q1716680,0
wd:Q32307714,0
wd:Q27048384,0
wd:Q502685,0
wd:Q186192,0
wd:Q478328,0
wd:Q2827286,0
N431c47b9da9144748f755f29618b4885,0
wd:Q28164039,0
wd:Q14560,0
N9bea93ba566b438c8de2f32c9d5e53eb,0
wd:Q730384,0
Nd361fe6633ec47dbb27aeb7aa0c43643,0
wd:Q18115751,0
wd:Q1225995,0
wd:Q24731482,0
Nc5531327ce8140a788a4943a21effcdf,0
wd:Q12164981,0
wd:Q26262238,0
wd:Q963380,0
wd:Q3394138,0
Nc831a740b04b49a7abe8348f492eaca7,0
wd:Q4140891,0
wd:Q27681895,0
wd:Q859363,0
wd:Q657881,0
wd:Q203290,0
wd:Q2069922,0
wd:Q3186980,0
wd:Q4470542,0
wd:Q179316,0
wd:Q5196456,0
wd:Q466066,0
N7a6c72b88341499899ad48e955fe1896,0
wd:Q189746,0
wd:Q587972,0
wd:Q25319175,0
wd:Q24788436,0
Nbf7254901529481090760c94c0a6bcd4,0
wd:Q570602,0
wd:Q23039137,0
wd:Q1800684,0
wd:Q53473,0
wd:Q3586835,0
wd:Q24782953,0
wd:Q171187,0
wd:Q7449300,0
wd:Q210918,0
wd:Q1192317,0
N28f6c517bf3a40f38417a4fb007687e9,0
wd:Q1067529,0
wd:Q22284173,0
Nbbe0cc36805e46d895840c125619d169,0
wd:Q2294018,0
wd:Q3550897,0
wd:Q10273189,0
wd:Q24786519,0
Nee69791c4ecc497ca8770bd8bef5d59d,0
wd:Q23654334,0
N3d822ccc9980475ca895204bc03f3a66,0
wd:Q1414611,0
N3bf9b79e18764f2f9509a33b4ca56aff,0
wd:Q833089,0
wd:Q185870,0
wd:Q11517533,0
N2e19153e091c43b0ac4067b8044d3a70,0
wd:Q2404,0
wd:Q18195680,0
N1ad7f12756fa4ecaa8eb08b42dd5bd69,0
wd:Q3539355,0
wd:Q1144708,0
wd:Q753204,0
wd:Q2629131,0
wd:Q38593919,0
wd:Q24778214,0
wd:Q942037,0
wd:Q32855623,0
wd:Q13400856,0
wd:Q3527003,0
wd:Q3511068,0
wd:Q14520608,0
wd:Q1340590,0
wd:Q147525,0
wd:Q16329119,0
wd:Q4336014,0
wd:Q27055722,0
wd:Q658883,0
wd:Q2520,0
wd:Q5283140,0
N4c367c5e917f4d7b9c175ed1f4dd970f,0
Na1ae24303192482e96bde2793bb25eed,0
wd:Q5511145,0
wd:Q382497,0
wd:Q30225501,0
wd:Q4740548,0
wd:Q3968718,0
Nc3a3adc9d00b464e93700f48d16b9b61,0
wd:Q227790,0
wd:Q4944749,0
wd:Q1783556,0
wd:Q4406616,0
wd:Q7145005,0
wd:Q30332239,0
wd:Q7141267,0
N3b03eb5857de443581284b6f27be01ad,0
wd:Q1582987,0
wd:Q1248914,0
wd:Q1048581,0
wd:Q9614,0
wd:Q20801678,0
wd:Q967960,0
wd:Q1348351,0
wd:Q1879153,0
wd:Q610757,0
wd:Q2413,0
wd:Q832177,0
wd:Q1773152,0
wd:Q80330,0
wd:Q24725685,0
wd:Q1985237,0
wd:Q1135882,0
wd:Q1406882,0
wd:Q23001672,0
wd:Q14034086,0
wd:Q811600,0
wd:Q29407,0
wd:Q1520622,0
wd:Q231443,0
wd:Q27553873,0
wd:Q207203,0
wd:Q9659,0
wd:Q850204,0
wd:Q1093390,0
Nb87d94c999a044558d8cb35d03663568,0
wd:Q595801,0
wd:Q28038924,0
wd:Q128116,0
wd:Q690110,0
wd:Q856887,0
wd:Q1049923,0
wd:Q275650,0
wd:Q4467675,0
wd:Q24781291,0
wd:Q4097002,0
wd:Q1751831,0
wd:Q29451117,0
wd:Q23069400,0
wd:Q2302208,0
wd:Q369,0
wd:Q2144405,0
Nd6e861a5e99e4fd5b936b074061b5c40,0
Nab114cda07f0416ab7f96b375c7ea77d,0
wd:Q22341926,0
wd:Q2932508,0
wd:Q1214063,0
wd:Q2073537,0
wd:Q20043558,0
wd:Q3595457,0
wd:Q613366,0
wd:Q10354402,0
wd:Q1341486,0
wd:Q387834,0
wd:Q10565932,0
wd:Q255503,0
wd:Q146527,0
wd:Q429811,0
wd:Q2664,0
N16ebd9c1db9a4a208f3509e9c2fff90f,0
wd:Q10359848,0
N5a1187d3d484437d9ee6f5e44b186777,0
wd:Q2386764,0
wd:Q10448870,0
wd:Q831677,0
wd:Q160571,0
wd:Q24775893,0
N1565dffa43364c4ca47cedd9a6257216,0
Nae65df548d0644319b9a6677582f675a,0
wd:Q1716019,0
wd:Q2632182,0
wd:Q1589444,0
wd:Q20871948,0
N1b934a64edf74a0bb7b810e6ca5b3448,0
N548b0de5139f4ce7b09510c89c16f07d,0
wd:Q24781446,0
N4af76570d6b243a18c7cb3e0a1ebf0e5,0
wd:Q12018421,0
wd:Q846656,0
wd:Q1874510,0
wd:Q10651185,0
wd:Q425427,0
wd:Q3053938,0
N18e057474b544e23b789b6527d3ae20c,0
wd:Q2950887,0
Nd12ffbcd04cc4fabb3ada36d36c3f47b,0
N55b169648928480bae694b0475e1430c,0
Nd0865ab74afd410198bcc351d34cdddb,0
wd:Q11750539,0
wd:Q31272638,0
wd:Q2825,0
wd:Q1064548,0
wd:Q1474477,0
wd:Q796496,0
wd:Q170337,0
wd:Q11499228,0
N8e8aa8686df744e6b058b31dfcfa6484,0
wd:Q2283886,0
N2f2df2b3aaf24eab96790bebab007c11,0
wd:Q35012916,0
wd:Q15545584,0
wd:Q3137454,0
wd:Q2513440,0
wd:Q27159101,0
wd:Q10959434,0
Nba566d94bb5c4fb39bdde87f6e751527,0
N64ae3b0ddcc748859dc693e7e65209c1,0
wd:Q28114366,0
Nea61e99e44cd478fac98d0ee64368afb,0
wd:Q5100181,0
