"statvalue","noinstances"
"Q489843",1
"Q489850",1
"Q4898898",7
"Q489913",2
"Q490035",1
"Q49005",14
"Q490069",2
"Q49007",2
"Q49008",1205
"Q49013",3
"Q490173",2
"Q490236",1
"Q49025",2
"Q4903126",1
"Q490329",512
"Q4903790",1
"Q490382",1
"Q4904547",18
"Q4904826",1
"Q4905035",1
"Q490609",1
"Q490700",297
"Q490812",1
"Q49084",4817
"Q490933",2
"Q491040",4
"Q4912032",2
"Q4914883",8
"Q4914887",1
"Q4914986",2
"Q491500",1
"Q4915012",37
"Q4915239",1
"Q4916026",2
"Q491675",9
"Q491713",599
"Q4918039",1
"Q491853",1
"Q491916",3
"Q4919932",10
"Q492",1
"Q492038",2
"Q492042",2
"Q4921854",21
"Q492201",1
"Q4922261",1
"Q4922489",1
"Q492255",10
"Q492264",14
"Q49228",2
"Q4922985",4
"Q492410",2
"Q492420",1
"Q492425",10
"Q4925178",5
"Q4925193",1
"Q4925355",13
"Q4925872",1
"Q4927168",2
"Q4927217",1
"Q492753",17
"Q4927898",1
"Q4927953",2
"Q492807",10
"Q4928623",1
"Q492871",8
"Q492883",2
"Q492886",1
"Q4929239",1
"Q49297",17
"Q4929940",3
"Q493000",2
"Q493016",23
"Q4931504",2
"Q4931513",1
"Q4931516",7
"Q493169",66
"Q493173",1
"Q493179",12
"Q4932206",1
"Q493386",2
"Q493456",1
"Q493513",6
"Q493522",283
"Q493576",6
"Q493615",1
"Q4936202",4
"Q4936410",2
"Q4936585",2
"Q49367",2
"Q493694",34
"Q4936952",355
"Q493703",2
"Q49371",288
"Q49374",1
"Q49376",22
"Q49385",24
"Q49389",8
"Q49391",1
"Q4939235",1
"Q49393",2
"Q493960",2
"Q494002",4
"Q4940432",1
"Q4940490",1
"Q4940739",3
"Q494141",1
"Q494230",654
"Q4942597",1
"Q494291",1
"Q4942969",4
"Q494311",79
"Q494360",1
"Q494383",1
"Q4944572",38
"Q49447",15
"Q494497",48
"Q494511",145
"Q49455",2
"Q49456",2
"Q49457",3
"Q494588",9
"Q49459",18
"Q49460",4
"Q49462",2
"Q4946304",2
"Q4946305",3
"Q49464",3
"Q4946461",80
"Q49466",1
"Q494721",387
"Q4947495",1
"Q494756",1
"Q49476",16
"Q494820",1
"Q494823",41
"Q494829",334
"Q494978",6
"Q4950458",1
"Q4950459",1
"Q495101",8
"Q4951083",2
"Q495225",1
"Q495276",1
"Q495307",4
"Q49542",4
"Q495430",6
"Q495527",1
"Q4955276",2
"Q4955822",1
"Q4955845",1
"Q4956705",1
"Q495844",1
"Q495871",1
"Q4958918",1
"Q4959031",34
"Q4959796",1
"Q4959815",4
"Q496",13
"Q4960291",1
"Q496098",6
"Q49614",142
"Q4962708",1
"Q49634",8
"Q496341",12
"Q4964182",30
"Q49653",2
"Q496537",1
"Q496539",14
"Q4965957",2
"Q4966053",3
"Q4966884",1
"Q4967193",2
"Q496730",1
"Q496825",319
"Q496946",5
"Q49703",4
"Q497118",1
"Q497173",3
"Q4972119",2
"Q497324",10
"Q49749",2
"Q49757",62
"Q49759",4
"Q49762",2
"Q4976422",3
"Q497674",1
"Q4976993",2546
"Q49773",103
"Q49775",46
"Q49776",103
"Q497769",1
"Q497893",84
"Q4979192",2
"Q498002",116
"Q498087",17
"Q498162",9527
"Q4982215",3
"Q498267",28
"Q498274",2
"Q4982800",1
"Q498289",3
"Q49833",25
"Q49836",18
"Q49844",35
"Q49845",10
"Q49848",263
"Q4984928",1
"Q49850",54
"Q4985034",1
"Q498604",10
"Q498635",5
"Q498640",4
"Q498661",37
"Q498782",226
"Q498794",68
"Q4988896",1
"Q49892",1
"Q4989363",6
"Q49896",13
"Q4989857",1
"Q4989906",4713
"Q4990531",1
"Q49906",18
"Q4990623",73
"Q499073",4
"Q4991371",5
"Q499176",11
"Q499192",71
"Q499201",49
"Q4992374",4
"Q499247",160
"Q4992609",10
"Q4992749",12
"Q4993117",1
"Q4993278",1
"Q4993329",6
"Q499337",16
"Q4993381",14
"Q499344",1
"Q4993677",7
"Q4994402",1
"Q4994447",1
"Q4994773",5
"Q4994848",1
"Q4995044",1
"Q499525",1
"Q49958",10
"Q4996207",124
"Q4996251",1
"Q4996297",33
"Q499650",1
"Q499720",27
"Q499814",1
"Q4998576",2
"Q4998628",2
"Q499916",15
"Q499932",1
"Q499967",1
"Q5",2978467
"Q500",1
"Q50000",1
"Q500007",2
"Q50001",1
"Q500041",8
"Q500050",1
"Q500062",3
"Q5001711",1
"Q5001717",2
"Q5001853",34
"Q5001855",3
"Q500251",9
"Q500256",1
"Q5002862",19
"Q50030",48
"Q500348",2
"Q5003624",771
"Q500394",1
"Q500415",1
"Q5004679",479
"Q50048",3
"Q500493",3
"Q50053",240
"Q500548",5
"Q500622",4
"Q500669",6
"Q500692",1
"Q50081",4
"Q5008290",1
"Q500834",879
"Q5009242",44
"Q5010261",1
"Q5010457",1
"Q5010548",1
"Q501058",10
"Q501094",23
"Q501128",8
"Q5013223",1
"Q5013230",1
"Q5013810",1
"Q501390",114
"Q501405",1
"Q5014368",2
"Q5015037",1
"Q5015503",1
"Q5015551",2
"Q5015574",7
"Q5015587",14
"Q5015649",31
"Q5017160",1
"Q5017835",25
"Q5018256",3
"Q501846",2
"Q501862",1
"Q5018754",1
"Q501950",2
"Q501972",2
"Q50198",32
"Q50199",2
"Q50201",1
"Q5020211",1
"Q502048",4
"Q502057",1
"Q502074",350
"Q5020994",65
"Q502102",2
"Q5021027",2
"Q5021113",1
"Q5021202",6
"Q502163",1
"Q50218",1
"Q50231",14739
"Q502319",1
"Q5025183",1
"Q50256",12
"Q502685",1
"Q5028293",70
"Q5028563",1
"Q502895",683
"Q502899",10
"Q5029004",23
"Q502918",4
"Q502931",50
"Q502948",3
"Q5030557",3
"Q5030568",1
"Q503074",1
"Q5030766",15
"Q5030865",86
"Q5030901",8
"Q5030944",2
"Q503100",1
"Q503106",193
"Q5031069",1
"Q5031071",32
"Q5031456",2
"Q503186",121
"Q5031997",70
"Q5032604",3
"Q503269",17
"Q5033189",2
"Q503327",1
"Q503354",43
"Q50337",43
"Q503391",56
"Q503396",1
"Q5034450",1
"Q5034569",194
"Q503481",94
"Q5037183",1
"Q5037279",2
"Q503847",19
"Q503892",1
"Q5039412",1
"Q503958",637
"Q503968",1
"Q50399",18
"Q503992",4
"Q504069",1
"Q504073",108
"Q504106",5
"Q504125",3
"Q504154",2
"Q50427",2
"Q5043",3
"Q504353",1
"Q504400",4
"Q504438",1
"Q5044604",4
"Q504549",1
"Q504703",4
"Q5048719",1
"Q504874",5
"Q5049323",1
"Q50495",11
"Q504952",5
"Q5049564",7
"Q5049884",8
"Q5051230",1
"Q50513",7
"Q5051306",1
"Q5051330",24
"Q505162",1
"Q505174",22
"Q5051821",6
"Q5051836",2
"Q5051837",1
"Q505213",46
"Q5054109",2
"Q5054827",4
"Q505488",1
"Q5054934",1
"Q5055981",45
"Q505619",1
"Q505628",1
"Q5056369",1
"Q5056668",5
"Q505681",20
"Q5057302",9
"Q505744",8
"Q505748",1
"Q505774",12
"Q505782",20
"Q505799",7
"Q505804",4
"Q505810",27
"Q505815",28
"Q505821",3
"Q505830",54
"Q5058355",3699
"Q505837",4
"Q5058975",7
"Q5058977",1
"Q5058978",4
"Q5058981",21
"Q5058989",1
"Q5059066",1
"Q505913",1
"Q505963",162
"Q505996",1
"Q5059994",1
"Q506",5
"Q506002",10
"Q5060621",1
"Q5061188",3
"Q506139",1
"Q5062077",2
"Q5062122",4
"Q506214",23
"Q506219",23
"Q506240",12523
"Q506246",1
"Q506259",1
"Q5062926",2
"Q5063597",1
"Q50636",1
"Q506369",5
"Q50637",1
"Q506412",4
"Q506422",2
"Q506424",75
"Q50643",1
"Q506447",28
"Q5064546",1
"Q506461",4
"Q5065100",1
"Q5065113",2
"Q5065114",1
"Q5065170",1
"Q506572",26
"Q506616",1
"Q506630",3
"Q5066745",1
"Q506702",1
"Q50675",8
"Q506787",1
"Q50686",2
"Q5068817",2
"Q506883",187
"Q50690",5
"Q506946",1
"Q50695",1
"Q5069563",111
"Q50700",9
"Q50701",2
"Q50705",100
"Q507057",48
"Q50707",29
"Q5071577",1
"Q507204",10
"Q507221",15
"Q507246",1
"Q507286",13
"Q5073797",1
"Q5073812",3
"Q5073837",1
"Q507437",14
"Q5074423",1
"Q507443",5
"Q5074440",17
"Q507494",1
"Q507619",280
"Q507662",1
"Q50769",6
"Q507696",1
"Q507703",2
"Q507720",7
"Q50776",2
"Q5078274",131
"Q507850",13
"Q508051",1
"Q5082128",8
"Q508268",3
"Q5082753",2
"Q508295",1
"Q5084",107217
"Q50851",2
"Q508630",1
"Q5086782",135
"Q508719",1
"Q508838",20
"Q508867",14
"Q5089407",1
"Q5089668",1
"Q5090",6
"Q509021",1
"Q509028",53
"Q509037",5
"Q5090388",3
"Q5090444",3
"Q5090505",1
"Q509075",1
"Q509122",1
"Q509222",21
"Q5093345",3
"Q5095976",5
"Q50963",7
"Q5096847",2
"Q509686",155
"Q5097014",1
"Q5097104",34
"Q5097944",1
"Q5098",2
"Q50980",1
"Q509827",5
"Q5099912",2
"Q510005",1
"Q5100180",2
"Q5100181",1
"Q510023",1
"Q5100561",2
"Q5100853",2
"Q5100854",1
"Q5100949",1
"Q5100963",2
"Q5101141",5
"Q510122",1
"Q510177",22
"Q5101886",3
"Q510255",7
"Q510406",1
"Q5104305",1
"Q510474",8
"Q510511",1
"Q510542",1
"Q510548",10
"Q510578",14
"Q510628",13
"Q510662",96
"Q5106917",1
"Q5107",26
"Q510785",23
"Q510854",13
"Q510878",4
"Q5109325",24
"Q5110343",54
"Q511056",20
"Q511086",3
"Q5113",64
"Q511355",21
"Q511425",1
"Q511450",150
"Q5115542",6
"Q5116768",28
"Q511855",25
"Q511866",19
"Q5119",258
"Q5119003",4
"Q5119518",1
"Q5120022",1
"Q512129",32
"Q5121446",1
"Q512187",3
"Q512313",2
"Q5123780",1
"Q512399",15
"Q5123997",2
"Q5123999",138
"Q5124045",2
"Q5124370",2
"Q5124449",434
"Q5124642",49
"Q5124670",1
"Q5124673",4
"Q5124708",19
"Q512504",8
"Q512573",5
"Q5125825",1
"Q512641",1
"Q5127848",14
"Q5127989",1
"Q512804",2
"Q512814",3
"Q5128362",1
"Q5128445",2
"Q51290",1
"Q5130122",1
"Q5130692",1
"Q513110",1
"Q5132095",5
"Q5132815",1
"Q513349",2
"Q513359",1
"Q5133821",212
"Q513408",5
"Q5134353",2
"Q5135333",1
"Q513550",983
"Q5135573",1
"Q5135690",1
"Q5135744",682
"Q5136446",1
"Q5136459",1
"Q513691",63
"Q5137",18
"Q5137600",2
"Q5137684",1
"Q5137802",1
"Q5138347",31
"Q5138350",1
"Q5138359",4
"Q513847",14
"Q513869",7
"Q51389",1
"Q51393",3
"Q5139712",2
"Q513984",1
"Q514",3
"Q514009",1
"Q51404",73
"Q514050",7
"Q51406",5
"Q5141248",1
"Q5141550",3
"Q5141553",1
"Q514243",1
"Q514435",3
"Q5144960",6
"Q514553",4
"Q5145844",8
"Q5146",4
"Q5146094",1
"Q5146194",1
"Q5146309",1
"Q5146315",1
"Q5146583",2
"Q5146910",9
"Q5146929",17
"Q5146936",2
"Q5146998",6
"Q5147886",2
"Q5148597",1
"Q514860",10
"Q5148648",1
"Q5149387",1
"Q514989",130
"Q515",15978
"Q5150363",1
"Q5150593",1
"Q5150726",3
"Q5150814",1
"Q5150900",8
"Q5150914",1
"Q5151",2088
"Q5151404",17
"Q5151485",5
"Q5151487",9
"Q5151604",1
"Q5151780",1
"Q5152362",6
"Q5152545",2
"Q5152869",1
"Q5153",1
"Q5153359",4298
"Q5153559",3
"Q5153819",2
"Q5153957",12
"Q5153967",3
"Q5153984",1
"Q5154047",187
"Q5154193",1
"Q5154229",1
"Q5154320",1
"Q515449",5
"Q5154611",40
"Q5154647",54
"Q515487",2
"Q5154874",1
"Q5154924",1
"Q5154933",7
"Q5154936",1
"Q5154944",1
"Q5154967",4
"Q5154974",5
"Q5155040",1
"Q5155053",508
"Q5155054",1
"Q5155072",1
"Q5155593",1
"Q5155929",3
"Q5156020",2
"Q5156358",2
"Q5156532",1
"Q5156750",2
"Q5156764",1
"Q5156780",2
"Q5157007",1
"Q5157122",1
"Q515716",44
"Q5157320",3
"Q5157543",1
"Q5157582",4
"Q5157997",1
"Q5159064",5
"Q5159121",1
"Q5159269",1
"Q51593",1
"Q5159627",8
"Q5160208",2
"Q51606",1
"Q516114",7
"Q5161160",1
"Q51616",66
"Q5161688",18
"Q51617",6
"Q51619",2
"Q51620",2
"Q51621",1
"Q51623",5
"Q51626",3
"Q5162775",2
"Q5162901",2
"Q5162904",19
"Q5162950",1
"Q5162954",5
"Q5162993",116
"Q5162999",8
"Q5163034",1
"Q51631",21
"Q51632",7
"Q5163366",1
"Q5163480",1
"Q5163951",1
"Q5163953",26
"Q5164076",5
"Q5164160",2
"Q5164192",5
"Q5164196",6
"Q5164203",4
"Q5164213",1
"Q5164280",1
"Q5164321",4
"Q5164338",1
"Q5164378",1
"Q51645",2
"Q5164608",1
"Q51647",8
"Q5164823",2
"Q5165090",58
"Q5165350",1
"Q5165404",1
"Q516592",2
"Q5166227",1
"Q5166238",1
"Q5167149",23
"Q516739",2
"Q516751",1
"Q5168035",1
"Q516804",2
"Q5168206",1
"Q516970",1
"Q516992",6
"Q5171042",1
"Q5171053",80
"Q5171860",2
"Q51724",2
"Q5172452",1
"Q517267",546
"Q5172823",127
"Q517351",14
"Q5173771",4
"Q517386",8
"Q51739",4
"Q5174",1
"Q5175225",1
"Q5175548",1
"Q517596",8
"Q5176129",1
"Q517614",3
"Q517621",2
"Q5176530",1
"Q5176731",1
"Q5176895",1
"Q5176926",1
"Q5177124",4
"Q5177126",37
"Q5177257",1
"Q5177506",3
"Q517760",21
"Q517763",7
"Q5177802",1
"Q5177940",46
"Q5177943",1
"Q5177956",1
"Q5178058",3
"Q517820",1863
"Q517842",2
"Q517845",2
"Q5178897",1
"Q5178969",1
"Q517966",2
"Q5179781",1
"Q5182137",1
"Q5182143",2
"Q518261",12
"Q518343",3
"Q5183433",1
"Q518350",28
"Q5183590",18
"Q5183758",1
"Q5185052",1
"Q5185279",31425
"Q518554",3
"Q5185976",1
"Q5186240",1
"Q5187118",10
"Q5187190",4
"Q5188170",3
"Q5188437",27
"Q5189198",1
"Q5189476",1
"Q5189488",5
"Q518949",2
"Q519076",1
"Q519105",26
"Q5191359",11
"Q5191437",2
"Q5191724",390
"Q5191770",1
"Q5192251",2
"Q5192262",1
"Q5192915",3
"Q519302",4
"Q5193152",1
"Q5193357",2
"Q5193377",328
"Q5194627",1
"Q5194727",4
"Q5195006",1
"Q5195043",52
"Q5195228",1
"Q519608",15
"Q519630",142
"Q5196456",1
"Q5196479",1
"Q51977",98
"Q5197873",1
"Q5198626",1
"Q5198662",34
"Q5199354",1
"Q52",275
"Q520006",13
"Q5200157",44
"Q520163",4
"Q5202369",1
"Q5202935",6
"Q5203028",1
"Q5203615",1
"Q52040",7
"Q5204199",1
"Q52047",6
"Q520549",3
"Q52105",4
"Q52107",15
"Q52109",4
"Q521097",8
"Q521179",3
"Q521200",1
"Q5212159",1
"Q52139",1
"Q521458",12
"Q5214867",1
"Q5215",1
"Q5215299",2
"Q5215303",1
"Q5215429",1
"Q5215758",1
"Q521839",16
"Q521933",1
"Q521935",3
"Q521983",3
"Q522124",5
"Q522171",3
"Q522190",16
"Q522413",1
"Q522560",15
"Q5225895",104
"Q522648",1
"Q522661",83
"Q5227234",1
"Q5227240",2
"Q5227252",1
"Q5227308",3
"Q5227309",1
"Q5227330",20
"Q5227352",1
"Q5227362",1
"Q5227393",2
"Q5227515",4
"Q5227797",1
"Q522786",15
"Q5228121",117
"Q5228207",1
"Q522972",7
"Q523",9843
"Q523058",2
"Q523166",218
"Q523224",1
"Q523562",2
"Q523607",1
"Q52371",3434
"Q52377",1
"Q523796",2
"Q52383",16
"Q52389",2
"Q52406",1
"Q524107",8
"Q524158",47
"Q5242890",2
"Q5242940",2
"Q5244910",10
"Q524572",1
"Q5246046",1
"Q524624",2
"Q524634",1
"Q524679",4
"Q524738",14
"Q524778",2
"Q5248657",15
"Q5249081",1
"Q5249204",1
"Q5249469",2
"Q5249472",8
"Q5249796",4
"Q5249798",5
"Q524980",89
"Q5249963",1
"Q5250450",1
"Q5250857",1
"Q5251247",2
"Q525361",1
"Q525365",5
"Q5253831",2
"Q5253909",3
"Q525397",1
"Q525443",1
"Q5254978",1
"Q525504",32
"Q5255350",2
"Q5255461",12
"Q5255736",1
"Q5255888",1
"Q5255892",2
"Q5255897",1
"Q5256141",43
"Q5256232",1
"Q5256962",5
"Q5257004",18
"Q5257307",200
"Q525800",2
"Q5259261",133
"Q5259402",5
"Q5259432",10
"Q5259583",1
"Q5260216",55
"Q5260552",2
"Q5260575",4
"Q526071",1
"Q5260784",1
"Q526314",1
"Q526334",18
"Q526371",1
"Q526384",2
"Q5264354",3
"Q5264400",2
"Q5264406",1
"Q526549",1
"Q52657",1
"Q5265707",1
"Q5265833",2
"Q5266166",1
"Q526644",9
"Q5266741",1
"Q5266746",2
"Q5266783",2
"Q5267011",1
"Q5267014",29
"Q526719",22
"Q5267401",2
"Q5267922",2
"Q526863",1
"Q526877",370
"Q527",2
"Q52700",1
"Q527091",3
"Q5271619",1
"Q5272107",1
"Q5272492",2
"Q527395",42
"Q5274065",1
"Q5274970",1
"Q5275",25
"Q527589",18
"Q5276074",1
"Q5276122",6
"Q5278332",4
"Q5278690",1
"Q5279053",8
"Q5281480",3
"Q52815",42
"Q528166",22
"Q5281737",1
"Q5281760",2
"Q5282120",2
"Q5282129",4
"Q5282305",1
"Q5282311",19
"Q5282521",6
"Q5282696",1
"Q52827",2
"Q5282763",2
"Q5282923",6
"Q5282965",1
"Q5282968",1
"Q5283",41
"Q5283140",1
"Q5283178",2
"Q5283295",8
"Q5283489",9
"Q5283494",4
"Q5283496",3
"Q5283500",70
"Q5283513",51
"Q5283515",6
"Q5283521",167
"Q5283522",7
"Q5283531",333
"Q5283544",53
"Q5283546",1
"Q5283554",1
"Q5283558",38
"Q5283559",25
"Q5283563",7
"Q5283610",1
"Q5284423",89
"Q528458",1
"Q528634",34
"Q5287",6
"Q5287207",2
"Q5287530",1
"Q5287633",1
"Q5287666",1
"Q528820",1
"Q5288799",1
"Q528892",9
"Q5289813",1
"Q5290",4
"Q529012",135
"Q5290181",307
"Q529029",11
"Q5292",581
"Q529359",1
"Q5294",88
"Q52943",2
"Q529458",1
"Q52946",19
"Q5295",1
"Q52954",9
"Q5295538",86
"Q5296",4
"Q5297",92
"Q5297202",1
"Q529938",1
"Q5299960",1
"Q5300",37
"Q530002",1
"Q5300066",2
"Q5302441",9
"Q5302681",2
"Q5303220",2
"Q5304570",5
"Q530480",1
"Q5305319",4
"Q5305765",2
"Q53060",2520
"Q5307555",26
"Q5307704",1
"Q5307737",3
"Q5308066",1
"Q5309082",1
"Q5310234",3
"Q5310255",1
"Q5310485",1
"Q531067",2
"Q5310907",1
"Q53113",1
"Q531152",2
"Q53121",3
"Q531230",54
"Q5312628",11
"Q5312967",1
"Q531349",1
"Q5314",1
"Q531597",2
"Q531645",5
"Q531716",1
"Q5317357",1
"Q5317423",4
"Q5317457",11
"Q5318",7
"Q531953",6
"Q532",283820
"Q5320",4
"Q5321",2
"Q532166",62
"Q5322",1
"Q5322166",6
"Q5322582",1
"Q5322959",2
"Q5323405",1
"Q5323412",1
"Q5323431",1
"Q5323475",2
"Q5325",1
"Q5326659",1
"Q5326904",4
"Q532716",9
"Q5327369",24
"Q5327704",5
"Q5327742",1
"Q5327977",1
"Q5328061",3
"Q5328616",11
"Q5328752",1
"Q532953",1
"Q532998",23
"Q5330340",1
"Q5330379",1
"Q533161",5
"Q5332264",1
"Q5332280",1
"Q533309",1
"Q5333253",24
"Q5333342",1
"Q5333510",5
"Q5333554",8
"Q5334199",5
"Q5334259",1
"Q5335134",6
"Q5335686",6
"Q533709",1
"Q5338003",1
"Q5339",9
"Q534026",1
"Q5340969",1
"Q5341276",1
"Q5341295",74
"Q5341296",6
"Q5341305",1
"Q534282",5
"Q534342",52
"Q534426",41
"Q53463",14
"Q53473",1
"Q53475",1
"Q5348452",10
"Q534932",23
"Q5349747",5
"Q5349863",5
"Q535039",2
"Q5350543",9
"Q535067",3
"Q5353026",1
"Q5354600",2
"Q5354619",2
"Q5354688",1
"Q5354716",1
"Q5354734",72
"Q5354752",5
"Q5354754",91
"Q5354802",3
"Q5356184",185
"Q5356185",62
"Q5356187",117
"Q5356189",73
"Q5356265",28
"Q5356385",3
"Q5356435",5
"Q5356436",6
"Q535695",4
"Q5357209",6
"Q5357459",3
"Q5358201",3
"Q5358404",1
"Q5358570",1
"Q5358913",4
"Q535923",1
"Q5359625",2
"Q5360681",1
"Q5360970",1
"Q536135",2
"Q5361833",5
"Q5362345",16
"Q536351",4
"Q536390",3
"Q536420",1
"Q5364249",3
"Q5365007",1
"Q5366501",1
"Q5367",7
"Q5367359",1
"Q5367573",2
"Q5367899",10
"Q5368307",7
"Q5368739",1
"Q5368806",1
"Q5368817",1
"Q5368818",1
"Q5369",9
"Q5369651",1
"Q537000",16
"Q5370199",1
"Q53706",25
"Q5371079",3
"Q537127",2355
"Q537151",1
"Q5372",25
"Q5372133",1
"Q537250",1
"Q5372544",1
"Q537420",1
"Q53744",1
"Q537460",8
"Q5374626",1
"Q537478",1
"Q5375",34
"Q5375155",1
"Q5375483",9
"Q5375622",21
"Q5376203",1
"Q5377",2
"Q5377027",1
"Q5377740",22
"Q5377742",1
"Q5378",118
"Q5378251",9
"Q5378276",12
"Q5378545",1
"Q5378582",2
"Q5378597",2
"Q5378616",6
"Q537876",7
"Q537896",3
"Q5379147",3
"Q537929",17
"Q537981",4
"Q537993",5
"Q5380480",1
"Q5381254",1
"Q5381350",6
"Q53815",1
"Q5382727",1
"Q53831",6
"Q5383567",13
"Q5383589",1
"Q53844",1
"Q5384718",10
"Q538552",2
"Q5385861",2
"Q5385916",2
"Q5386",43
"Q538655",47
"Q538661",1
"Q538685",1
"Q5389",5
"Q538906",1
"Q5389993",22
"Q5390013",3
"Q5390229",1
"Q539051",1
"Q539062",2
"Q5392247",1
"Q5392830",2
"Q5393308",4351
"Q5393378",7
"Q5394548",135
"Q539558",2
"Q5396245",5
"Q5396415",1
"Q5396713",2
"Q539784",1
"Q5398059",122
"Q5398426",41630
"Q5399907",6
"Q5399932",6
"Q5400895",2
"Q5401282",7
"Q540130",27
"Q5401510",6
"Q540264",1
"Q540303",5
"Q5403693",5
"Q5404269",1
"Q5404283",1
"Q540439",13
"Q54050",60531
"Q5406",33
"Q540636",5
"Q540724",14
"Q5408063",1
"Q540912",3
"Q541046",1
"Q5410500",2
"Q54111",7
"Q54114",708
"Q5411847",11
"Q5412228",2
"Q541235",1
"Q5412496",1
"Q54128",6
"Q5413443",2
"Q541394",7
"Q5414",3
"Q5414606",3
"Q5415686",1
"Q5416693",1
"Q5416718",1
"Q541692",2
"Q541892",1
"Q5418962",5
"Q541916",2
"Q5419229",2
"Q541923",1
"Q5419294",1
"Q541947",14
"Q5419661",1
"Q5419717",1
"Q5419773",1
"Q5419938",16
"Q542",24
"Q5420001",2
"Q542098",1
"Q5421159",3
"Q5421167",1
"Q5421253",1
"Q5421693",4
"Q5421699",2
"Q5421955",43
"Q542212",5
"Q5422175",2
"Q5422262",1
"Q5422269",1
"Q5422388",2
"Q542261",3
"Q5422636",1
"Q5422725",1
"Q542291",1
"Q54230",75
"Q542475",1
"Q542479",1
"Q54259",7
"Q5426023",1
"Q542668",6
"Q54277",31
"Q542797",7
"Q5428461",1
"Q542929",1
"Q542946",1
"Q5429522",1
"Q543",3
"Q543020",18
"Q5430425",1
"Q543127",10
"Q543151",61
"Q543177",45
"Q543281",2
"Q5433601",2
"Q5433715",7
"Q543424",1
"Q5434436",42
"Q543461",3
"Q543462",1
"Q543534",1
"Q5435556",6
"Q5436447",3
"Q54365",1
"Q543654",3076
"Q54366",1
"Q5436779",1
"Q5436782",22
"Q5437340",1
"Q543813",3
"Q5438144",1
"Q5438907",2
"Q543901",18
"Q5439866",2
"Q544006",7
"Q544008",2
"Q544041",1
"Q5440522",1
"Q5440531",1
"Q5440532",2
"Q5440534",4
"Q544199",9
"Q5442504",4
"Q5442871",1
"Q544394",3
"Q544443",2
"Q5445",1
"Q5446532",1
"Q5446562",13
"Q5446565",73
"Q5446571",10
"Q5446574",1
"Q5446575",3
"Q5446588",2
"Q5446873",1
"Q544710",17
"Q5447138",1
"Q5447188",16
"Q5448074",4
"Q5448075",6
"Q5448077",10
"Q544823",4
"Q5449702",5
"Q5449731",2
"Q54505",4
"Q5450763",19
"Q5450814",1
"Q545118",2
"Q5451617",1
"Q5451695",3
"Q5452943",1
"Q5453341",1
"Q545385",12
"Q545406",2
"Q5454170",1
"Q5454668",20
"Q5455089",19
"Q54552",2
"Q545599",2
"Q5456378",1
"Q5457310",23
"Q5457555",3
"Q5457615",1
"Q545769",131
"Q5457695",1
"Q545779",34
"Q5458202",3
"Q5458453",22
"Q545861",3
"Q545985",23
"Q5459929",3
"Q5460062",1
"Q546113",19
"Q546249",3
"Q5463565",1
"Q546395",1
"Q5464061",2
"Q5464137",2
"Q546440",1
"Q5464449",2
"Q5464477",2
"Q5464580",3
"Q5465095",1
"Q5465449",2
"Q5465500",6
"Q5465533",1
"Q5465729",3
"Q5466179",1
"Q5466437",2
"Q5466629",2
"Q546687",1
"Q546692",6
"Q5467436",8
"Q546776",1
"Q546831",7
"Q5468342",1
"Q5469077",1
"Q5469110",2
"Q5469146",1
"Q5469880",1
"Q5469884",28
"Q5469893",1
"Q5470028",34
"Q5470042",1
"Q5473425",2
"Q5473524",1
"Q5473816",1
"Q5474012",3
"Q5474524",1
"Q5474587",1
"Q5476",1
"Q54767",2
"Q5477273",2
"Q5477586",5
"Q5477901",39
"Q5477973",1
"Q547818",2
"Q547823",37
"Q5478580",12
"Q548031",2
"Q5480329",2
"Q5480665",2
"Q548095",16
"Q548126",10
"Q5482740",11
"Q548275",8
"Q54831",76
"Q548320",2
"Q548408",4
"Q548414",1
"Q548478",1
"Q5484828",7
"Q548492",1
"Q54852",1
"Q548520",8
"Q548611",52
"Q548662",7
"Q54872",1
"Q5487333",28
"Q5489026",3
"Q548988",19
"Q54910",1
"Q549121",73
"Q5491252",17
"Q549276",50
"Q5493186",1
"Q5493815",1
"Q5493941",2
"Q549418",2
"Q549433",2
"Q5495352",1
"Q549638",3
"Q549728",15
"Q549744",15
"Q549767",49
"Q549775",47
"Q549792",53
"Q549805",39
"Q549823",1
"Q549876",1
"Q5500205",1
"Q5500839",1
"Q550089",92
"Q5501387",1
"Q5502305",1
"Q5502885",1
"Q5503",145
"Q550394",50
"Q55043",972
"Q5504601",2
"Q550484",37
"Q550596",7
"Q550609",4
"Q550637",7
"Q5507172",1
"Q5507970",1
"Q5508226",1
"Q5508804",29
"Q5509032",5
"Q5509053",2
"Q5510053",2
"Q5511145",1
"Q55116",19
"Q5513246",1
"Q551327",6
"Q5513301",1
"Q551334",5
"Q5513775",1
"Q5514950",1
"Q5514953",1
"Q5514956",8
"Q5514965",1
"Q5514972",1
"Q5515001",1
"Q5515005",9
"Q5516520",56
"Q5516775",1
"Q5517847",1
"Q5518",5
"Q551800",5
"Q551817",6
"Q5518434",1
"Q5518574",6
"Q5518656",16
"Q5519929",3
"Q5519945",1
"Q551997",2
"Q5519970",1
"Q5520196",3
"Q552161",22
"Q552334",3
"Q552345",18
"Q552378",1
"Q552446",1
"Q5526351",1
"Q5526362",1
"Q5526370",1
"Q5526694",494
"Q5527082",2720
"Q5527268",2
"Q5528116",2
"Q552835",21
"Q55292",4
"Q553",5
